"periode_data","tanggal","pm10","so2","co","o3","no2","max","critical","categori","lokasi_spku"
"201511","2015-11-26","70","29","27","117","24","117","O3","TIDAK SEHAT","DKI3"
"201511","2015-11-27","72","29","28","85","22","85","O3","SEDANG","DKI2"
"201511","2015-11-28","107","21","54","143","24","143","O3","TIDAK SEHAT","DKI5"
"201511","2015-11-29","73","29","27","98","17","98","O3","SEDANG","DKI2"
"201511","2015-11-30","79","29","45","105","21","105","O3","TIDAK SEHAT","DKI2"
"201509","2015-09-26","77","34","28","68","18","77","PM10","SEDANG","DKI1"
"201509","2015-09-27","80","32","22","78","13","80","PM10","SEDANG","DKI4"
"201509","2015-09-28","76","30","25","94","19","94","O3","SEDANG","DKI3"
"201509","2015-09-29","105","31","30","69","20","105","PM10","TIDAK SEHAT","DKI4"
"201509","2015-09-30","92","33","25","67","23","92","PM10","SEDANG","DKI4"
